date,IVV,IEF
2013-05-06,162.55999755859375,107.9800033569336
2013-05-07,163.38999938964844,107.83000183105469
2013-05-08,164.16000366210938,107.95999908447266
2013-05-09,163.72000122070312,107.94000244140625
2013-05-10,164.22999572753906,107.33000183105469
2013-05-13,164.3699951171875,107.13999938964844
2013-05-14,166.1300048828125,106.70999908447266
2013-05-15,166.97000122070312,106.98999786376953
2013-05-16,166.1699981689453,107.5
2013-05-17,167.8000030517578,106.91999816894531
2013-05-20,167.83999633789062,106.83999633789062
2013-05-21,168.0500030517578,107.12000274658203
2013-05-22,166.7899932861328,106.2699966430664
2013-05-23,166.3000030517578,106.37999725341797
2013-05-24,166.14999389648438,106.41999816894531
2013-05-28,167.1699981689453,105.16999816894531
2013-05-29,166.0399932861328,105.5999984741211
2013-05-30,166.6999969482422,105.61000061035156
2013-05-31,164.3000030517578,105.31999969482422
2013-06-03,165.1699981689453,105.33000183105469
2013-06-04,164.4199981689453,105.05999755859375
2013-06-05,162.0399932861328,105.56999969482422
2013-06-06,163.52000427246094,105.69999694824219
2013-06-07,165.6199951171875,104.87999725341797
2013-06-10,165.60000610351562,104.62000274658203
2013-06-11,163.97000122070312,104.87999725341797
2013-06-12,162.60000610351562,104.41000366210938
2013-06-13,165.07000732421875,105.19999694824219
2013-06-14,164.02000427246094,105.33999633789062
2013-06-17,165.36000061035156,105.08999633789062
2013-06-18,166.57000732421875,105.02999877929688
2013-06-19,164.38999938964844,103.58999633789062
2013-06-20,160.20899963378906,103.12000274658203
2013-06-21,160.6999969482422,102.02999877929688
2013-06-24,158.63999938964844,101.77999877929688
2013-06-25,160.21139526367188,101.66000366210938
2013-06-26,160.97000122070312,102.06999969482422
2013-06-27,161.91000366210938,102.62000274658203
2013-06-28,160.8800048828125,102.5
2013-07-01,162.2100067138672,102.4000015258789
2013-07-02,161.9499969482422,102.44000244140625
2013-07-03,162.1199951171875,102.23999786376953
2013-07-05,163.91000366210938,100.5199966430664
2013-07-08,164.80999755859375,101.11000061035156
2013-07-09,165.99000549316406,101.27999877929688
2013-07-10,166.05999755859375,100.91999816894531
2013-07-11,168.4600067138672,101.93000030517578
2013-07-12,168.39999389648438,101.8499984741211
2013-07-15,169.14999389648438,102.16999816894531
2013-07-16,168.44000244140625,102.22000122070312
2013-07-17,168.8000030517578,102.66999816894531
2013-07-18,169.75999450683594,102.19000244140625
2013-07-19,170.14999389648438,102.75
2013-07-22,170.4199981689453,102.73999786376953
2013-07-23,170.07000732421875,102.62000274658203
2013-07-24,169.47000122070312,101.93000030517578
2013-07-25,169.7899932861328,102.08000183105469
2013-07-26,170.02000427246094,102.16999816894531
2013-07-29,169.52000427246094,101.95999908447266
2013-07-30,169.49000549316406,101.93000030517578
2013-07-31,169.5500030517578,102.0
2013-08-01,171.5500030517578,100.95999908447266
2013-08-02,171.86000061035156,101.81999969482422
2013-08-05,171.69000244140625,101.5
2013-08-06,170.77999877929688,101.52999877929688
